Record ID,Data Status,Data Quality,Last Updated,Source ID,Source URL,Notes,Venue Name,Previous / Alternative Venue Name,Venue Type,Primary Use,Country,City,State / Prefecture,Metro Area,Latitude,Longitude,Ownership Type,Opened Year,Renovated Year,New / Renewed Venue Flag,Capacity,Total Site Area sqm,Nearest Major Station / Airport,Distance to CBD km,Sponsor Name,Sponsor Industry,Sponsor HQ Country,Contract Status,Contract Announcement Date,Contract Start Year,Contract End Year,Contract Length years,Currency,Total Contract Value Original,Annual Fee Original,Annualized Fee Original Calc,FX to Base Currency,Annualized Fee Base Currency,Inflation / CPI Normalization Factor,Real Annualized Fee Base Year,Rights Scope Summary,Included Assets / Benefits,Exclusivity Y/N,Renewal Y/N,Termination / Opt-out Y/N,Primary Tenant / Team,League / Competition,League Tier / Level,Multi-tenant Y/N,Number of Anchor Tenants,Average Home Attendance,Annual Venue Attendance,Annual Event Days,Sports Event Days,Concert / Entertainment Days,Other Event Days,Utilization Rate,Attendance per Seat,Broadcast / Streaming Viewers Annual,National Broadcast Games / Events,International Exposure Y/N,Media Mentions Annual,Estimated Media Impressions,Social Followers Tenant / Venue,Annual Social Posts Mentioning Venue,Social Impressions Annual,Avg Engagement Rate,Google Trends Index Venue,Search Volume Venue,Mobile Foot Traffic Annual,City Population,Metro Population,Regional GDP / GRP,Median Household Income,Annual Tourists / Visitors City,Number of Large Corporate HQs,Sponsor-Venue Fit Notes,Comparable Venue Group,Special Factors,Missing Data Flag,Researcher Comments,Region,Subregion,Local Country / Territory Name,Local Venue Name,English Venue Name,Original Language Source Title,Original Language,Row Source Type,Data Type / Value Basis,Value Disclosure Status,Rights Type,Naming Scope,Tax Treatment,Public / Private Facility,Facility Governance / Scheme,Bundled Assets Flag,Local Currency Notes,Regional Data Notes,Group 1-3 Completeness %,Group 1-3 Cells Filled (of 31),Group 1-2 Completeness % (excl. Tax)
KROLL-EST-026,Imported from Kroll revised list,4 - User-provided Kroll extract / original PDF URL,2026-07-01,SRC-KROLL-001,https://edge.sitecorecloud.io/krollllc17bf0-kroll6fee-proda464-0e9b/media/Kroll-Images/PDFs/european-football-stadium-naming-rights-report-2024.pdf,"Estimated value per season from Kroll table. This is a potential valuation, n...",AFC Ajax,,Stadium,European football,Netherlands,Amsterdam,North Holland,,,,Mixed,1996.0,,,56120.0,,,,,,,Estimated value from Kroll; not necessarily an actual contract,,,,,EUR,,3600000.0,3600000.0,,,,,Stadium naming-rights value estimate,,,,,AFC Ajax,Eredivisie,Top European football league,,,50017.0,,,,,,,,,,,,,7700000.0,,,,,,,,,,,,,,Kroll European football clubs,Kroll estimates include actual and potential naming-rights values; do not treat all as actual contracts.,Y,"Kroll value is an estimated annual naming-rights value per season, not necessarily a signed contract amount.",,,,,,,,,,,,,,PPP,,,,,0.4516129032258064,14,0.75
KROLL-EST-027,Imported from Kroll revised list,4 - User-provided Kroll extract / original PDF URL,2026-07-01,SRC-KROLL-001,https://edge.sitecorecloud.io/krollllc17bf0-kroll6fee-proda464-0e9b/media/Kroll-Images/PDFs/european-football-stadium-naming-rights-report-2024.pdf,Estimated value per season from Kroll table. Added from user-supplied missing...,S.S. Lazio,,Stadium,European football,Italy,Rome,Lazio,,,,Public,1953.0,,,70634.0,,,,,,,Estimated value from Kroll; not necessarily an actual contract,,,,,EUR,,3500000.0,3500000.0,,,,,Stadium naming-rights value estimate,,,,,S.S. Lazio,Serie A,Top European football league,,,44077.0,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,Kroll European football clubs,Kroll estimates include actual and potential naming-rights values; do not treat all as actual contracts.,Y,"Kroll value is an estimated annual naming-rights value per season, not necessarily a signed contract amount.",,,,,,,,,,,,,,Public,,,,,0.4516129032258064,14,0.75
KROLL-EST-028,Imported from Kroll revised list,4 - User-provided Kroll extract / original PDF URL,2026-07-01,SRC-KROLL-001,https://edge.sitecorecloud.io/krollllc17bf0-kroll6fee-proda464-0e9b/media/Kroll-Images/PDFs/european-football-stadium-naming-rights-report-2024.pdf,"Estimated value per season from Kroll table. This is a potential valuation, n...",Celtic F.C.,,Stadium,European football,Scotland,Glasgow,,,,,Private,1892.0,,,60411.0,,,,,,,Estimated value from Kroll; not necessarily an actual contract,,,,,EUR,,3300000.0,3300000.0,,,,,Stadium naming-rights value estimate,,,,,Celtic F.C.,Scottish Premiership,Top European football league,,,58883.0,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,Kroll European football clubs,Kroll estimates include actual and potential naming-rights values; do not treat all as actual contracts.,Y,"Kroll value is an estimated annual naming-rights value per season, not necessarily a signed contract amount.",,,,,,,,,,,,,,Private,,,,,0.4516129032258064,14,0.75
KROLL-EST-029,Imported from Kroll revised list,4 - User-provided Kroll extract / original PDF URL,2026-07-01,SRC-KROLL-001,https://edge.sitecorecloud.io/krollllc17bf0-kroll6fee-proda464-0e9b/media/Kroll-Images/PDFs/european-football-stadium-naming-rights-report-2024.pdf,"Estimated value per season from Kroll table. This is a potential valuation, n...",RB Leipzig,,Stadium,European football,Germany,Leipzig,Saxony,,,,Private,2004.0,,,47069.0,,,,,,,Estimated value from Kroll; not necessarily an actual contract,,,,,EUR,,3300000.0,3300000.0,,,,,Stadium naming-rights value estimate,,,,,RB Leipzig,Bundesliga,Top European football league,,,45045.0,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,Kroll European football clubs,Kroll estimates include actual and potential naming-rights values; do not treat all as actual contracts.,Y,"Kroll value is an estimated annual naming-rights value per season, not necessarily a signed contract amount.",,,,,,,,,,,,,,Private,,,,,0.4516129032258064,14,0.75
KROLL-EST-030,Imported from Kroll revised list,4 - User-provided Kroll extract / original PDF URL,2026-07-01,SRC-KROLL-001,https://edge.sitecorecloud.io/krollllc17bf0-kroll6fee-proda464-0e9b/media/Kroll-Images/PDFs/european-football-stadium-naming-rights-report-2024.pdf,"Estimated value per season from Kroll table. This is a potential valuation, n...",FC Porto,,Stadium,European football,Portugal,Porto,Porto District,,,,Private,2003.0,,,50033.0,,,,,,,Estimated value from Kroll; not necessarily an actual contract,,,,,EUR,,3000000.0,3000000.0,,,,,Stadium naming-rights value estimate,,,,,FC Porto,Primeira Liga,Top European football league,,,45612.0,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,,Kroll European football clubs,Kroll estimates include actual and potential naming-rights values; do not treat all as actual contracts.,Y,"Kroll value is an estimated annual naming-rights value per season, not necessarily a signed contract amount.",,,,,,,,,,,,,,Private,,,,,0.4516129032258064,14,0.75
KROLL-EST-031,Imported from Kroll revised list,4 - User-provided Kroll extract / original PDF URL,2026-07-01,SRC-KROLL-001,https://edge.sitecorecloud.io/krollllc17bf0-kroll6fee-proda464-0e9b/media/Kroll-Images/PDFs/european-football-stadium-naming-rights-report-2024.pdf,"Estimated value per season from Kroll table. This is a potential valuation, n...",SSC Napoli,,Stadium,European football,Italy,Naples,Campania,,,,Public,1959.0,,,54726.0,,,,,,,Estimated value from Kroll; not necessarily an actual contract,,,,,EUR,,2700000.0,2700000.0,,,,,Stadium naming-rights value estimate,,,,,SSC Napoli,Serie A,Top European football league,,,51016.0,,,,,,,,,,,,,5000000.0,,,,,,,,,,,,,,Kroll European football clubs,Kroll estimates include actual and potential naming-rights values; do not treat all as actual contracts.,Y,"Kroll value is an estimated annual naming-rights value per season, not necessarily a signed contract amount.",,,,,,,,,,,,,,Public,,,,,0.4516129032258064,14,0.75
KROLL-EST-033,Imported from Kroll revised list,4 - User-provided Kroll extract / original PDF URL,2026-07-01,SRC-KROLL-001,https://edge.sitecorecloud.io/krollllc17bf0-kroll6fee-proda464-0e9b/media/Kroll-Images/PDFs/european-football-stadium-naming-rights-report-2024.pdf,"Estimated value per season from Kroll table. This is a potential valuation, n...",FC Sevilla,,Stadium,European football,Spain,Seville,Andalusia,,,,Private,1958.0,,,42714.0,,,,,,,Estimated value from Kroll; not necessarily an actual contract,,,,,EUR,,1700000.0,1700000.0,,,,,Stadium naming-rights value estimate,,,,,FC Sevilla,La Liga,Top European football league,,,35619.0,,,,,,,,,,,,,4000000.0,,,,,,,,,,,,,,Kroll European football clubs,Kroll estimates include actual and potential naming-rights values; do not treat all as actual contracts.,Y,"Kroll value is an estimated annual naming-rights value per season, not necessarily a signed contract amount.",,,,,,,,,,,,,,Private,,,,,0.4516129032258064,14,0.75
KROLL-EST-034,Imported from Kroll revised list,4 - User-provided Kroll extract / original PDF URL,2026-07-01,SRC-KROLL-001,https://edge.sitecorecloud.io/krollllc17bf0-kroll6fee-proda464-0e9b/media/Kroll-Images/PDFs/european-football-stadium-naming-rights-report-2024.pdf,"Estimated value per season from Kroll table. This is a potential valuation, n...",Feyenoord,,Stadium,European football,Netherlands,Rotterdam,South Holland,,,,Private,1937.0,,,47500.0,,,,,,,Estimated value from Kroll; not necessarily an actual contract,,,,,EUR,,1600000.0,1600000.0,,,,,Stadium naming-rights value estimate,,,,,Feyenoord,Eredivisie,Top European football league,,,47235.0,,,,,,,,,,,,,1237356.0,,,,,,,,,,,,,,Kroll European football clubs,Kroll estimates include actual and potential naming-rights values; do not treat all as actual contracts.,Y,"Kroll value is an estimated annual naming-rights value per season, not necessarily a signed contract amount.",,,,,,,,,,,,,,Private,,,,,0.4516129032258064,14,0.75
KROLL-EST-036,Imported from Kroll revised list,4 - User-provided Kroll extract / original PDF URL,2026-07-01,SRC-KROLL-001,https://edge.sitecorecloud.io/krollllc17bf0-kroll6fee-proda464-0e9b/media/Kroll-Images/PDFs/european-football-stadium-naming-rights-report-2024.pdf,"Estimated value per season from Kroll table. This is a potential valuation, n...",Racing Club de Lens,,Stadium,European football,France,Lens,Pas-de-Calais (Hauts-de-France),,,,Private,1933.0,,,38223.0,,,,,,,Estimated value from Kroll; not necessarily an actual contract,,,,,EUR,,1600000.0,1600000.0,,,,,Stadium naming-rights value estimate,,,,,Racing Club de Lens,Ligue 1,Top European football league,,,37936.0,,,,,,,,,,,,,1296595.0,,,,,,,,,,,,,,Kroll European football clubs,Kroll estimates include actual and potential naming-rights values; do not treat all as actual contracts.,Y,"Kroll value is an estimated annual naming-rights value per season, not necessarily a signed contract amount.",,,,,,,,,,,,,,Private,,,,,0.4516129032258064,14,0.75
SBJ-FULL-002,Imported from user-provided SBJ table extract,4 - User-extracted SBJ directory,2026-05-20,SRC-SBJ-001,https://www.sportsbusinessjournal.com/Articles/2024/09/03/sports-facility-naming-rights-directory/,"Source reports Annual=N/A, Total=N/A",4Rivers Equipment Stadium,,Stadium,Youth facility,United States,Windsor,Colorado,,,,Private,2023.0,,,6500.0,,,,4Rivers Equipment Co.,Consumer Goods,,Listed in SBJ directory,,,,,USD,,,,1.0,,,,Youth facility,Naming-rights listing in SBJ directory; specific assets not provided in source extract,,,,"Northern Colorado Owlz, Northern Colorado Hailstorm, Northern Colorado Rain",USL League One / Pioneer Baseball League,Youth facility,Y,3.0,1408.0,,,,,,,,,,,,,7438.0,,,,,,,,,,,,,,Youth facility,,Y,"Source page 1. Raw fields: Years='N/A (N/A)', Annual='N/A', Total='N/A'. Data notes: Source reports Annual=N/A, Total=N/A",,,,,,,,,,,,,,Private,,,,,0.4193548387096774,13,0.6875
SBJ-FULL-012,Imported from user-provided SBJ table extract,4 - User-extracted SBJ directory,2026-05-20,SRC-SBJ-001,https://www.sportsbusinessjournal.com/Articles/2024/09/03/sports-facility-naming-rights-directory/,"Source reports Annual=N/A, Total=N/A",AdventHealth Stadium,,Stadium,Minor League,United States,Rome,Georgia,,,,Public,2003.0,,,5105.0,,,,AdventHealth,Health Care,,Listed in SBJ directory,,,,,USD,,,,1.0,,,,Minor League,Naming-rights listing in SBJ directory; specific assets not provided in source extract,,,,Rome Emperors,MiLB High-A - South Atlantic League,Minor League,N,1.0,967.0,,,,,,,,,,,,,33000.0,,,,,,,,,,,,,,Minor League,,Y,"Source page 1. Raw fields: Years='N/A (N/A)', Annual='N/A', Total='N/A'. Data notes: Source reports Annual=N/A, Total=N/A",,,,,,,,,,,,,,Public,,,,,0.4193548387096774,13,0.6875
SBJ-FULL-022,Imported from user-provided SBJ table extract,4 - User-extracted SBJ directory,2026-05-20,SRC-SBJ-001,https://www.sportsbusinessjournal.com/Articles/2024/09/03/sports-facility-naming-rights-directory/,"Source reports Annual=N/A, Total=N/A",Alico Arena,,Arena / Indoor Venue,Collegiate,United States,Fort Myers,Florida,,,,Public,2002.0,,,4633.0,,,,Alico,Business Services,,Listed in SBJ directory,,,,,USD,,,,1.0,,,,Collegiate,Naming-rights listing in SBJ directory; specific assets not provided in source extract,,,,FGU Eagles,NCAA Division I - ASUN Conference,Collegiate,N,1.0,,,,,,,,,,,,,,28000.0,,,,,,,,,,,,,,Collegiate,,Y,"Source page 1. Raw fields: Years='N/A (N/A)', Annual='N/A', Total='N/A'. Data notes: Source reports Annual=N/A, Total=N/A",,,,,,,,,,,,,,Public,,,,,0.3870967741935484,12,0.6875
SBJ-FULL-029,Imported from user-provided SBJ table extract,4 - User-extracted SBJ directory,2026-05-20,SRC-SBJ-001,https://www.sportsbusinessjournal.com/Articles/2024/09/03/sports-facility-naming-rights-directory/,Source reports Annual=N/A,Alro Steel Championship Field,,Ballpark / Field,Youth facility,United States,Comstock Park,Michigan,,,,Public,2024.0,,,1000.0,,,,Alro Steel Foundation,Manufacturing,,Listed in SBJ directory,,,,,USD,1500000.0,,,1.0,,,,Youth facility,Naming-rights listing in SBJ directory; specific assets not provided in source extract,,,,Meijer Sports Complex,,Youth facility,N,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Youth facility,,Y,"Source page 1. Raw fields: Years='N/A (N/A)', Annual='N/A', Total='$1.5M'. Data notes: Source reports Annual=N/A",,,,,,,,,,,,,,Public,,,,,0.3548387096774194,11,0.6875
SBJ-FULL-038,Imported from user-provided SBJ table extract,4 - User-extracted SBJ directory,2026-05-20,SRC-SBJ-001,https://www.sportsbusinessjournal.com/Articles/2024/09/03/sports-facility-naming-rights-directory/,"Source reports Annual=N/A, Total=N/A",American Family Fields of Phoenix,,Ballpark / Field,Minor League,United States,Phoenix,Arizona,,,,Public,1998.0,,,10000.0,,,,American Family Insurance,Insurance,,Listed in SBJ directory,,,,,USD,,,,1.0,,,,Minor League,Naming-rights listing in SBJ directory; specific assets not provided in source extract,,,,"Milwaukee Brewers, ACL Brewers",MLB (Spring Training - Cactus League),Minor League,Y,2.0,,,,,,,,,,,,,,768000.0,,,,,,,,,,,,,,Minor League,,Y,"Source page 1. Raw fields: Years='N/A (N/A)', Annual='N/A', Total='N/A'. Data notes: Source reports Annual=N/A, Total=N/A",,,,,,,,,,,,,,Public,,,,,0.3870967741935484,12,0.6875
SBJ-FULL-045,Imported from user-provided SBJ table extract,4 - User-extracted SBJ directory,2026-05-20,SRC-SBJ-001,https://www.sportsbusinessjournal.com/Articles/2024/09/03/sports-facility-naming-rights-directory/,"Source reports Annual=N/A, Total=N/A",AT&T Field,,Ballpark / Field,Minor League,United States,Chattanooga,Tennessee,,,,Public,2000.0,,,6382.0,,,,AT&T,Telecommunications,,Listed in SBJ directory,,,,,USD,,,,1.0,,,,Minor League,Naming-rights listing in SBJ directory; specific assets not provided in source extract,,,,Chattanooga Lookouts,MiLB Double-A (Southern League),Minor League,N,1.0,3169.0,,,,,,,,,,,,,45600.0,,,,,,,,,,,,,,Minor League,,Y,"Source page 1. Raw fields: Years='N/A (N/A)', Annual='N/A', Total='N/A'. Data notes: Source reports Annual=N/A, Total=N/A",,,,,,,,,,,,,,Public,,,,,0.4193548387096774,13,0.6875
SBJ-FULL-047,Imported from user-provided SBJ table extract,4 - User-extracted SBJ directory,2026-05-20,SRC-SBJ-001,https://www.sportsbusinessjournal.com/Articles/2024/09/03/sports-facility-naming-rights-directory/,"Source reports Annual=N/A, Total=N/A",Atlantic Health Jets Training Center,,Practice / Training Facility,Practice facility,United States,Florham Park,New Jersey,,,,Private,2008.0,,,,,,,Atlantic Health,Health Care,,Listed in SBJ directory,,,,12.0,USD,,,,1.0,,,,Practice facility,Naming-rights listing in SBJ directory; specific assets not provided in source extract,,,,New York Jets,NFL,Practice facility,N,1.0,,,,,,,,,,,,,,1300000.0,,,,,,,,,,,,,,Practice facility,,Y,"Source page 1. Raw fields: Years='N/A (N/A)', Annual='N/A', Total='N/A'. Data notes: Source reports Annual=N/A, Total=N/A",,,,,,,,,,,,,,Private,,,,,0.3870967741935484,12,0.6875
SBJ-FULL-053,Imported from user-provided SBJ table extract,4 - User-extracted SBJ directory,2026-05-20,SRC-SBJ-001,https://www.sportsbusinessjournal.com/Articles/2024/09/03/sports-facility-naming-rights-directory/,"Source reports Annual=N/A, Total=N/A",Avista Stadium,,Stadium,Minor League,United States,Spokane Valley,Washington,,,,Public,1958.0,,,6803.0,,,,Avista Corp.,Energy/Utilities,,Listed in SBJ directory,,,,,USD,,,,1.0,,,,Minor League,Naming-rights listing in SBJ directory; specific assets not provided in source extract,,,,Spokane Indians,MiLB High-A (Northwest League),Minor League,N,1.0,3920.0,,,,,,,,,,,,,31000.0,,,,,,,,,,,,,,Minor League,,Y,"Source page 2. Raw fields: Years='N/A (N/A)', Annual='N/A', Total='N/A'. Data notes: Source reports Annual=N/A, Total=N/A",,,,,,,,,,,,,,Public,,,,,0.4193548387096774,13,0.6875
SBJ-FULL-055,Imported from user-provided SBJ table extract,4 - User-extracted SBJ directory,2026-05-20,SRC-SBJ-001,https://www.sportsbusinessjournal.com/Articles/2024/09/03/sports-facility-naming-rights-directory/,"Source reports Annual=N/A, Total=N/A",Bank Independent Stadium,,Stadium,Collegiate,United States,Florence,Alabama,,,,Public,2026.0,,,10000.0,,,,Bank Independent,Financial Services,,Listed in SBJ directory,,,,,USD,,,,1.0,,,,Collegiate,Naming-rights listing in SBJ directory; specific assets not provided in source extract,,,,University of North Alabama,NCAA Division I FCS (United Athletic Conference),Collegiate,N,1.0,7905.0,,,,,,,,,,,,,13000.0,,,,,,,,,,,,,,Collegiate,,Y,"Source page 2. Raw fields: Years='N/A (N/A)', Annual='N/A', Total='N/A'. Data notes: Source reports Annual=N/A, Total=N/A",,,,,,,,,,,,,,Public,,,,,0.4193548387096774,13,0.6875
SBJ-FULL-063,Imported from user-provided SBJ table extract,4 - User-extracted SBJ directory,2026-05-20,SRC-SBJ-001,https://www.sportsbusinessjournal.com/Articles/2024/09/03/sports-facility-naming-rights-directory/,"Source reports Annual=N/A, Total=N/A",Baptist Health IcePlex,,Practice / Training Facility,Practice facility,United States,Fort Lauderdale,Florida,,,,Public,2024.0,,,1000.0,,,,Baptist Health,Health Care,,Listed in SBJ directory,,,,,USD,,,,1.0,,,,Practice facility,Naming-rights listing in SBJ directory; specific assets not provided in source extract,,,,Florida Panthers,NHL,Practice facility,N,1.0,,,,,,,,,,,,,,631000.0,,,,,,,,,,,,,,Practice facility,,Y,"Source page 2. Raw fields: Years='N/A (N/A)', Annual='N/A', Total='N/A'. Data notes: Source reports Annual=N/A, Total=N/A",,,,,,,,,,,,,,Public,,,,,0.3870967741935484,12,0.6875
SBJ-FULL-069,Imported from user-provided SBJ table extract,4 - User-extracted SBJ directory,2026-05-20,SRC-SBJ-001,https://www.sportsbusinessjournal.com/Articles/2024/09/03/sports-facility-naming-rights-directory/,"Source reports Annual=N/A, Total=N/A",Benchmark International Arena,,Arena / Indoor Venue,Major League,United States,Tampa,Florida,,,,Public,1996.0,,,19092.0,,,,Amalie Oil,Energy/Utilities,,Listed in SBJ directory,,,,,USD,,,,1.0,,,,Major League,Naming-rights listing in SBJ directory; specific assets not provided in source extract,,,,Tampa Bay Lightning,NHL,Major League,N,1.0,19092.0,,,,,,,,,,,,,803000.0,,,,,,,,,,,,,,Major League,,Y,"Source page 2. Raw fields: Years='N/A (2024)', Annual='N/A', Total='N/A'. Data notes: Source reports Annual=N/A, Total=N/A",,,,,,,,,,,,,,Public,,,,,0.4193548387096774,13,0.6875
SBJ-FULL-099,Imported from user-provided SBJ table extract,4 - User-extracted SBJ directory,2026-05-20,SRC-SBJ-001,https://www.sportsbusinessjournal.com/Articles/2024/09/03/sports-facility-naming-rights-directory/,"Source reports Annual=N/A, Total=N/A",Carilion Clinic Field at Salem Memorial Ballpark,,Ballpark / Field,Minor League,United States,Salem,Virginia,,,,Public,1995.0,,,6300.0,,,,Carilion Clinic,Health Care,,Listed in SBJ directory,,,,,USD,,,,1.0,,,,Minor League,Naming-rights listing in SBJ directory; specific assets not provided in source extract,,,,"Salem Red Sox, Roanoke Maroons",Single-A - Carolina League,Minor League,Y,2.0,2815.0,,,,,,,,,,,,,32600.0,,,,,,,,,,,,,,Minor League,,Y,"Source page 2. Raw fields: Years='N/A (N/A)', Annual='N/A', Total='N/A'. Data notes: Source reports Annual=N/A, Total=N/A",,,,,,,,,,,,,,Public,,,,,0.4193548387096774,13,0.6875
SBJ-FULL-100,Imported from user-provided SBJ table extract,4 - User-extracted SBJ directory,2026-05-20,SRC-SBJ-001,https://www.sportsbusinessjournal.com/Articles/2024/09/03/sports-facility-naming-rights-directory/,"Source reports Annual=N/A, Total=N/A",CarMax Park (scheduled to open in 2026),,Ballpark / Field,Minor League,United States,Richmond,Virginia,,,,Public,2026.0,,,10000.0,,,,CarMax,Automotive,,Listed in SBJ directory,,,,,USD,,,,1.0,,,,Minor League,Naming-rights listing in SBJ directory; specific assets not provided in source extract,,,,Class AA Richmond Flying Squirrels,AA - Eastern League,Minor League,N,1.0,6595.0,,,,,,,,,,,,,52000.0,,,,,,,,,,,,,,Minor League,,Y,"Source page 2. Raw fields: Years='N/A (N/A)', Annual='N/A', Total='N/A'. Data notes: Source reports Annual=N/A, Total=N/A",,,,,,,,,,,,,,PPP,,,,,0.4193548387096774,13,0.6875
